name,time,M1_CURRENT_FEEDRATE,S1.ActualAcceleration,S1.ActualPosition,S1.ActualVelocity,S1.CommandAcceleration,S1.CommandPosition,S1.CommandVelocity,S1.CurrentCommand,S1.CurrentFeedback,S1.CurrentReference,S1.DCBusVoltage,S1.LoadObserverTorqueEstimate,S1.OutputCurrent,S1.OutputPower,S1.OutputVoltage,S1.SystemInertia,S1.TorqueLowPassFilterBandwidthEstimate,S1.TorqueReference,X1.ActualAcceleration,X1.ActualPosition,X1.ActualVelocity,X1.CommandAcceleration,X1.CommandPosition,X1.CommandVelocity,X1.CurrentCommand,X1.CurrentFeedback,X1.CurrentReference,X1.DCBusVoltage,X1.LoadObserverTorqueEstimate,X1.OutputCurrent,X1.OutputPower,X1.OutputVoltage,X1.TorqueLowPassFilterBandwidthEstimate,X1.TorqueReference,Y1.ActualAcceleration,Y1.ActualPosition,Y1.ActualVelocity,Y1.CommandAcceleration,Y1.CommandPosition,Y1.CommandVelocity,Y1.CurrentCommand,Y1.CurrentFeedback,Y1.CurrentReference,Y1.DCBusVoltage,Y1.LoadObserverTorqueEstimate,Y1.OutputCurrent,Y1.OutputPower,Y1.OutputVoltage,Y1.TorqueLowPassFilterBandwidthEstimate,Y1.TorqueReference,Z1.ActualAcceleration,Z1.ActualPosition,Z1.ActualVelocity,Z1.CommandAcceleration,Z1.CommandPosition,Z1.CommandVelocity,Z1.CurrentCommand,Z1.CurrentFeedback,Z1.CurrentReference,Z1.DCBusVoltage,Z1.LoadObserverTorqueEstimate,Z1.OutputCurrent,Z1.OutputPower,Z1.OutputVoltage,Z1.TorqueLowPassFilterBandwidthEstimate,Z1.TorqueReference
Timestamp,2017-07-25T20:33:24.469Z,50,13.25,-1480.332,23.359,9.536742e-07,-1480.138,23.33333,0,14.84056,0,321.6516,0,0.6591735,0.05568891,58.35762,0.4636263,0,0,37.5,167.3467,17.85,-2.821159,167.4874,17.6448,0,5.813433,0,324.0657,0,0.1096774,0.004039319,29.11939,0,0,112.5,88.9983,17.775,2.774143,89.14038,17.7102,0,7.506863,0,322.3194,0,0.1506934,0.005600824,28.82373,0,0,6.25,0.966,0,8.385276,0.9669639,0.09794883,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:24.573Z,50,-0.8749999,-1477.905,23.34725,0,-1477.711,23.33333,0,15.7719,0,322.4246,0,0.7138487,0.0602179,56.81255,0.4636263,0,0,112.5,168.8234,0.425,0,168.8221,0,0,7.143523,0,324.6992,0,0.1093829,0.0002593033,9.96889,0,0,137.5,90.4995,0.7,499.9999,90.50505,2,0,7.415856,0,323.3831,0,0.1100051,0.0003419846,9.557278,0,0,-6.25,1.0003,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:24.672Z,50,-11.5625,-1475.571,23.31425,0,-1475.378,23.33333,0,17.50411,0,322.7279,0,0.6711224,0.05646789,57.5994,0.4636263,0,0,-18.75,168.8218,-0.05,0,168.8221,0,0,0.7857435,0,324.4944,0,0.02023663,-1.725788e-06,2.385113,0,0,43.75,92.9461,25.2,0,93.14555,25,0,8.696811,0,322.6088,0,0.1373671,0.007271041,38.9656,0,0,-12.5,1.0002,-0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:24.77Z,50,9.812499,-1473.331,23.348,0,-1473.138,23.33333,0,15.31503,0,321.8915,0,0.6532375,0.05524155,57.7047,0.4636263,0,0,25,168.8221,0.05,0,168.8221,0,0,1.17911,0,324.6756,0,0.02921438,5.111096e-06,4.878457,0,0,99.99999,95.3452,25.075,0,95.54556,25,0,9.410856,0,322.207,0,0.161126,0.00857512,39.52598,0,0,0,1.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:24.872Z,50,18.5625,-1470.998,23.3195,0,-1470.804,23.33333,0,18.3356,0,321.5878,0,0.7812991,0.06619532,56.50591,0.4636263,0,0,6.25,168.8221,0.025,0,168.8221,0,0,1.041171,0,324.7311,0,0.02692083,7.510543e-06,1.059722,0,0,12.5,97.8447,24.825,0,98.04556,25,0,9.362645,0,322.2598,0,0.1913169,0.01023974,40.22223,0,0,12.5,1.0001,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:25.068Z,50,3.875,-1466.332,23.3185,0,-1466.138,23.33333,0,17.83368,0,321.9356,0,0.7524,0.06376274,56.82405,0.4636263,0,0,-868.7499,168.6362,-16.6,-940.2893,168.4544,-24.39664,0,-19.35362,0,323.5565,0,0.3060161,0.01183745,32.91014,0,0,524.9999,101.791,6.5,340.1125,101.8569,8.975615,0,8.051857,0,322.887,0,0.1804258,0.00272626,14.90916,0,0,0,0.998,-0.2,-15.18564,0.9921803,-0.4921181,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:25.167Z,50,2.4375,-1463.999,23.2775,0,-1463.804,23.33333,0,20.60538,0,321.4682,0,0.8366814,0.07108735,56.48058,0.4636263,0,0,-18.75,165.6505,-23.825,-2.022362,165.4611,-23.73309,0,-6.947079,0,323.7905,0,0.1408875,0.006933522,36.99699,0,0,31.25,102.8394,8.125,-6.143856,102.9009,7.856983,0,4.033595,0,322.9291,0,0.08123478,0.001334279,14.70907,0,0,6.25,0.9677,0.025,4.432106,0.9689715,0.08914947,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:25.271Z,50,-7.749999,-1461.572,23.3385,0,-1461.378,23.33333,0,17.50516,0,322.2715,0,0.681608,0.05779846,56.26426,0.4636263,0,0,1118.75,163.2232,-15.825,956.4368,163.141,-8.391861,0,9.8006,0,324.7952,0,0.1613933,-0.004501886,9.878098,0,0,-331.25,103.6075,4.5,-291.2511,103.6354,2.54241,0,5.635537,0,322.9798,0,0.100741,0.0009205266,11.24836,0,0,-12.5,0.9974,0.35,-20.07561,0.9995129,0.1846226,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:25.368Z,50,-0.9374999,-1459.331,23.33075,0,-1459.138,23.33333,0,17.58623,0,322.2972,0,0.6815656,0.05810918,55.98653,0.4636263,0,0,243.75,162.1432,-15.05,9.536742e-05,162.0226,-15.12414,0,-6.887496,0,324.0965,0,0.1412773,0.004566958,23.8128,0,0,162.5,102.3556,-20.5,0,102.1988,-19.90629,0,-6.081793,0,322.6163,0,0.09995316,0.003950484,32.14979,0,0,6.25,1.0003,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:25.872Z,50,-4.0625,-1447.572,23.30375,0,-1447.378,23.33333,0,19.71142,0,322.0569,0,0.7331332,0.06168523,56.94524,0.4636263,0,0,62.49999,154.5213,-14.975,0,154.4,-15.12414,0,-6.000197,0,323.942,0,0.1307225,0.004241226,26.55939,0,0,18.75,92.3256,-19.975,0,92.16608,-19.90629,0,-5.674791,0,322.356,0,0.1560908,0.006544149,33.4804,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:26.299Z,50,-2.5,-1437.585,23.32175,0,-1437.391,23.33333,0,17.04881,0,320.3318,0,0.6914495,0.058376,57.49706,0.4636263,0,0,56.25,148.5991,-14.95,0,148.4781,-15.01189,0,-7.707525,0,323.6945,0,0.1501434,0.004838965,25.54632,0,0,81.24999,99.1378,20.275,9.536742e-05,99.2977,19.99108,0,8.166198,0,321.9417,0,0.1361034,0.005722436,32.09605,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:26.399Z,50,-9.062499,-1435.252,23.31225,0,-1435.058,23.33333,0,17.22898,0,320.2986,0,0.7104971,0.05974374,56.62333,0.4636263,0,0,-81.24999,147.0964,-15.2,-9.536742e-05,146.9769,-15.01189,0,-5.028557,0,323.7003,0,0.09699172,0.003040673,25.8086,0,0,-37.5,101.1365,19.925,-0.0001907348,101.2968,19.99108,0,9.190177,0,322.0113,0,0.1578113,0.006735823,32.61062,0,0,0,1.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:26.502Z,50,-2.1875,-1432.919,23.28325,0,-1432.724,23.33333,0,21.12494,0,319.5321,0,0.8330757,0.07074191,57.36932,0.4636263,0,0,68.74999,145.5968,-14.75,-0.0001907348,145.4757,-15.01189,0,-8.634358,0,323.5959,0,0.1398331,0.004454282,27.11893,0,0,-37.5,103.1364,19.975,9.536742e-05,103.2959,19.99108,0,7.550896,0,322.384,0,0.1329606,0.005719004,31.81792,0,0,0,1.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:26.698Z,50,25.5625,-1428.345,23.37375,0,-1428.151,23.33333,0,16.52081,0,322.4912,0,0.6554394,0.05529364,57.17299,0.4636263,0,0,43.75,141.3621,-23.7,2.0298,141.1733,-23.62143,0,-5.251817,0,323.7096,0,0.1268778,0.006228672,38.5918,0,0,56.25,102.3779,-7.974999,-5.587291,102.3125,-8.179962,0,-6.115657,0,322.8482,0,0.1259612,0.002139993,19.29242,0,0,6.25,0.9526,0.325,7.099628,0.9573203,0.3407394,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:26.8Z,50,6.75,-1425.918,23.34175,0,-1425.724,23.33333,0,17.96322,0,320.3561,0,0.714486,0.0609418,57.33483,0.4636263,0,0,431.25,139.509,0.425,0,139.5131,0,0,-0.8722926,0,324.7394,0,0.02835822,-1.238371e-05,2.058315,0,0,150,101.7178,0.09999999,-999.9999,101.689,-6,0,0.1118801,0,323.5666,0,0.03038993,5.104172e-06,2.268475,0,0,0,1.0006,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:26.998Z,50,19.3125,-1421.251,23.42075,0,-1421.058,23.33333,0,12.8453,0,320.8908,0,0.5615967,0.0465135,56.03225,0.4636263,0,0,-12.5,139.5131,-0.025,0,139.5131,0,0,-0.6314245,0,324.6109,0,0.03511928,1.016502e-05,3.687176,0,0,74.99999,96.8091,-24.725,0,96.60855,-25,0,-8.943401,0,322.0417,0,0.1916041,0.01026845,39.23196,0,0,6.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:27.399Z,50,-9.249999,-1411.919,23.2675,0,-1411.724,23.33333,0,21.87268,0,320.1809,0,0.8474994,0.07175879,56.32124,0.4636263,0,0,400,138.2001,-24.7,0,138,-24.48221,0,-13.77598,0,324.5725,0,0.240448,0.01257339,41.89798,0,0,43.75,89.5693,-5.125,9.536742e-05,89.52857,-5.061738,0,-5.137015,0,323.1914,0,0.1046842,0.001175444,13.73693,0,0,0,0.9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:27.497Z,50,-5.4375,-1409.678,23.32575,0,-1409.484,23.33333,0,17.98922,0,322.7827,0,0.7173267,0.06081523,55.75025,0.4636263,0,0,724.9999,136.4685,1.3,658.3965,136.5165,6.587995,0,7.363264,0,324.8737,0,0.1195011,0.0005888166,12.26676,0,0,-181.25,89.2054,-1.075,-751.2509,89.158,-7.508482,0,-11.58673,0,323.6747,0,0.2992693,0.003610084,20.57056,0,0,-12.5,0.9996,-0.075,-44.28529,0.9940075,-0.6472526,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:27.597Z,50,7.874999,-1407.345,23.33625,9.536742e-07,-1407.151,23.33333,0,17.78508,0,322.4966,0,0.6825719,0.05769245,57.35902,0.4636263,0,0,-6.25,137.9543,16,-5.63097,138.0823,15.95045,0,5.573137,0,324.1734,0,0.1134446,0.003788965,28.09858,0,0,93.74999,87.4754,-18.8,-4.79145,87.32021,-19.24942,0,-12.37674,0,322.7562,0,0.1878056,0.007652316,32.63429,0,0,0,0.9334,-0.325,10.1573,0.9311946,-0.2066788,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:27.898Z,50,19.375,-1400.345,23.38225,0,-1400.151,23.33333,0,15.82508,0,322.5823,0,0.6454878,0.05452301,56.70689,0.4636263,0,0,-25,137.2634,-24.925,0,137.0626,-25,0,-9.243941,0,324.2718,0,0.1449065,0.007571952,39.56924,0,0,-6.25,84.6551,0,0,84.65505,0,0,2.072106,0,323.4168,0,0.04205276,1.153302e-05,1.149954,0,0,6.25,1.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:28Z,50,-7.3125,-1397.918,23.32875,0,-1397.724,23.33333,0,17.51747,0,320.747,0,0.7345859,0.0624066,55.71465,0.4636263,0,0,-62.49999,134.6637,-24.975,0,134.4626,-25,0,-9.259999,0,323.2389,0,0.1702975,0.009005184,40.50046,0,0,6.25,84.6552,0.025,0,84.65505,0,0,1.881249,0,323.4429,0,0.03571985,4.932836e-06,1.338464,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:28.398Z,50,-7.624999,-1388.585,23.30475,0,-1388.391,23.33333,0,18.07811,0,319.4961,0,0.7427379,0.06266551,57.46115,0.4636263,0,0,431.25,137.1692,25.35,-531.5844,137.3583,22.44844,0,11.02708,0,321.451,0,0.2111489,0.01155361,43.98417,0,0,368.75,89.9089,25.3,-528.9681,90.0969,22.33795,0,15.18466,0,319.9499,0,0.2406487,0.01335157,40.00694,0,0,631.2499,1.9179,34.125,-662.8319,2.173699,30.54638,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:28.5Z,50,1.5,-1386.252,23.32925,0,-1386.058,23.33333,0,17.687,0,320.1057,0,0.7094845,0.05955454,56.44367,0.4636263,0,0,112.5,138.5742,12.375,-6.385135,138.6706,12.08626,0,4.190629,0,323.337,0,0.09167441,0.002275057,21.27038,0,0,25,91.308,12.325,-6.354045,91.40278,12.02677,0,3.845895,0,322.0471,0,0.07084117,0.001754593,21.81818,0,0,-43.75,3.915,18.025,8.417129,4.061624,18.2833,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:28.602Z,50,21.5,-1383.918,23.368,-9.536742e-07,-1383.724,23.33333,0,18.24979,0,319.8383,0,0.7392319,0.06249908,55.61281,0.4636263,0,0,-68.74999,139.7539,11.45,-6.671619,139.8455,11.4327,0,6.207019,0,323.3009,0,0.09947821,0.002361087,21.62636,0,0,-56.25,92.4814,11.575,-6.638908,92.57188,11.37643,0,4.508851,0,321.9768,0,0.09757043,0.002366055,22.85522,0,0,-50,5.7798,18.875,7.96318,5.932882,19.10157,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:28.899Z,50,2.25,-1376.918,23.32475,0,-1376.724,23.33333,0,19.00507,0,320.2613,0,0.7380673,0.06196466,56.44096,0.4636263,0,0,-118.75,142.8843,9.25,-7.43103,142.9586,9.311928,0,5.723523,0,323.2211,0,0.09868705,0.001953723,18.22647,0,0,-62.49999,95.5958,9.375,-7.394123,95.66969,9.266095,0,5.744351,0,322.0248,0,0.105816,0.002064022,18.54332,0,0,18.75,11.8337,21.2,6.488704,12.00407,21.27034,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:29.001Z,50,1.8125,-1374.585,23.36675,0,-1374.391,23.33333,0,14.32414,0,320.7848,0,0.6009454,0.05043028,58.48076,0.4636263,0,0,25,143.7828,8.75,-7.648562,143.8508,8.557368,0,4.086696,0,323.4139,0,0.07366864,0.001337326,17.24564,0,0,131.25,96.489,9.099999,-7.610702,96.55743,8.515249,0,5.854834,0,322.0645,0,0.1144722,0.002134688,16.78305,0,0,-18.75,13.9881,21.675,5.963897,14.16387,21.89205,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:29.202Z,50,-6.125,-1369.918,23.29525,0,-1369.724,23.33333,0,20.20767,0,320.228,0,0.79189,0.06691653,55.61812,0.4636263,0,0,6.25,145.3476,7.224999,-8.027839,145.4034,6.987713,0,5.013916,0,323.4939,0,0.09395598,0.001404054,15.04324,0,0,-6.25,98.0472,7.3,-7.988261,98.10242,6.95332,0,4.946679,0,322.2635,0,0.08673889,0.00123654,14.03767,0,0,37.5,18.4725,22.95,4.872417,18.65632,22.9744,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:29.397Z,50,17.3125,-1365.345,23.35725,0,-1365.151,23.33333,0,15.64824,0,321.7225,0,0.6623201,0.0559481,58.47691,0.4636263,0,0,-6.25,146.5704,5.575,-8.323478,146.6135,5.383454,0,5.00934,0,324.1662,0,0.08054996,0.0008971851,13.07952,0,0,0,99.2625,5.475,-8.282565,99.30658,5.356956,0,7.394684,0,322.5735,0,0.1392581,0.001748483,14.25814,0,0,12.5,23.0568,23.75,3.756714,23.24729,23.8185,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:29.5Z,50,7.5,-1362.919,23.3085,0,-1362.724,23.33333,0,20.36708,0,320.4506,0,0.7962979,0.06751549,57.02371,0.4636263,0,0,18.75,147.0903,4.725,-8.449172,147.1264,4.510834,0,6.902821,0,323.8202,0,0.0895631,0.0009258839,7.665805,0,0,31.25,99.7801,4.45,-8.407401,99.81693,4.488632,0,5.87247,0,322.6184,0,0.1032734,0.0009600392,13.16101,0,0,-12.5,25.5506,24.05,3.149986,25.74429,24.17652,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:29.597Z,50,-13.125,-1360.678,23.30325,9.536742e-07,-1360.484,23.33333,0,19.16666,0,321.6573,0,0.7341798,0.06195652,56.26593,0.4636263,0,0,0,147.489,3.85,-8.545302,147.5187,3.694757,0,3.892373,0,324.0175,0,0.07546572,0.0006030526,11.60083,0,0,0,100.1759,3.775,-8.503245,100.2073,3.676571,0,8.106486,0,322.4828,0,0.1491861,0.001255173,13.53142,0,0,-18.75,27.8838,24.4,2.582454,28.07938,24.45059,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:29.897Z,50,9.124999,-1353.585,23.3745,0,-1353.391,23.33333,0,14.62457,0,321.3627,0,0.6145108,0.05124298,58.33547,0.4636263,0,0,50,148.2301,1.25,-8.722972,148.2382,1.064713,0,4.041443,0,324.089,0,0.07891472,0.0001754102,4.40835,0,0,0,100.9149,1.2,-8.679866,100.9233,1.059473,0,6.046735,0,322.563,0,0.1033051,0.0002445097,6.898074,0,0,-6.25,35.4043,24.95,0.7529258,35.6041,24.95483,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:30.297Z,50,13.875,-1344.345,23.35,0,-1344.151,23.33333,0,14.67489,0,321.7376,0,0.6817314,0.05731372,57.60934,0.4636263,0,0,25,147.987,-2.375,-8.660697,147.9685,-2.38807,0,-5.245202,0,324.0611,0,0.07743347,0.0003904661,8.539434,0,0,18.75,100.6745,-2.25,-8.617686,100.6549,-2.376315,0,-6.823823,0,322.9133,0,0.1278715,0.0006377924,10.83142,0,0,25,45.3821,24.875,-1.673412,45.58011,24.76527,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:30.4Z,50,-10.625,-1341.919,23.26475,0,-1341.724,23.33333,0,21.42445,0,321.1377,0,0.8129517,0.06872895,56.87125,0.4636263,0,0,-68.74999,147.6985,-3.25,-8.589362,147.6716,-3.285118,0,-5.668865,0,323.95,0,0.09347425,0.0006322668,9.889895,0,0,-31.25,100.3864,-3.275,-8.547114,100.3595,-3.268949,0,-6.281812,0,322.7075,0,0.1141716,0.0007837539,11.02308,0,0,6.25,47.8503,24.6,-2.273464,48.04681,24.56668,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:30.598Z,50,21.625,-1337.251,23.3955,-9.536742e-07,-1337.058,23.33333,0,14.71398,0,321.1385,0,0.6563389,0.05513671,56.57349,0.4636263,0,0,-6.25,146.8809,-4.8,-8.3889,146.8406,-4.983909,0,-6.611011,0,323.9415,0,0.1035985,0.001034874,12.22027,0,0,-50,99.572,-4.8,-8.347606,99.53258,-4.959378,0,-6.073048,0,322.5949,0,0.1059467,0.001081022,12.75758,0,0,-68.74999,52.7134,23.95,-3.455829,52.90536,23.99093,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:30.7Z,50,-13.1875,-1334.918,23.30375,0,-1334.724,23.33333,0,19.46104,0,321.1498,0,0.7686344,0.06522938,56.36477,0.4636263,0,0,-50,146.3457,-5.75,-8.258056,146.2988,-5.816154,0,-6.408597,0,323.7888,0,0.107786,0.00131893,13.89936,0,0,-68.74999,99.0398,-5.975,-8.217334,98.99347,-5.787527,0,-5.474367,0,322.2427,0,0.1196031,0.001473932,14.9127,0,0,50,55.0967,23.8,-4.034805,55.2854,23.61518,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:30.898Z,50,-5.0625,-1330.251,23.35025,0,-1330.058,23.33333,0,16.03912,0,321.3797,0,0.6486107,0.0547687,56.05449,0.4636263,0,0,-6.25,145.0287,-7.525,-7.936191,144.9693,-7.436229,0,-5.84052,0,323.5398,0,0.1076312,0.001684387,16.08111,0,0,6.25,97.7284,-7.575,-7.896995,97.67046,-7.399628,0,-5.235137,0,322.2195,0,0.08648288,0.001330734,15.29072,0,0,31.25,59.7366,22.85,-5.162239,59.91807,22.69246,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:31.002Z,50,7.375,-1327.918,23.3505,0,-1327.724,23.33333,0,15.87277,0,321.3337,0,0.7020556,0.05893368,57.68525,0.4636263,0,0,-74.99999,144.2508,-8.25,-7.745933,144.1848,-8.220119,0,-7.349831,0,323.7006,0,0.1253803,0.002179732,16.06488,0,0,12.5,96.9552,-7.849999,-7.707881,96.88977,-8.179661,0,-7.051248,0,322.4085,0,0.1086638,0.001801318,16.7968,0,0,-81.24999,62.0706,22,-5.729484,62.24794,22.12482,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:31.303Z,50,9.812499,-1320.918,23.3215,0,-1320.724,23.33333,0,19.90159,0,321.3923,0,0.7788174,0.06562304,55.62703,0.4636263,0,0,81.24999,141.4587,-10.25,-7.0652,141.3755,-10.4445,0,-7.148901,0,323.7678,0,0.09581898,0.002032443,19.27621,0,0,6.25,94.1758,-10.5,-7.0302,94.09435,-10.39309,0,-4.142726,0,322.4091,0,0.07804033,0.001662474,19.24068,0,0,-6.25,68.3571,20.225,-7.256317,68.51878,20.19643,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:31.4Z,50,-10.1875,-1318.585,23.2975,0,-1318.391,23.33333,0,17.34971,0,321.4547,0,0.7619402,0.06400314,57.85532,0.4636263,0,0,-6.25,140.384,-11.075,-6.802845,140.2948,-11.13751,0,-5.779154,0,323.5901,0,0.1157828,0.002753071,20.14783,0,0,-62.49999,93.1097,-10.85,-6.769275,93.01896,-11.0827,0,-9.784128,0,322.2236,0,0.1751913,0.004102325,22.6327,0,0,-6.25,70.3439,19.55,-7.738875,70.49978,19.44555,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:31.9Z,50,11.4375,-1306.918,23.35375,0,-1306.724,23.33333,0,17.3535,0,321.4578,0,0.7412359,0.06266639,55.52603,0.4636263,0,0,81.24999,138.6849,15.375,0,138.8053,15.12119,0,2.766787,0,323.5309,0,0.096287,0.002995872,27.09796,0,0,-112.5,91.6894,17.025,9.536742e-05,91.82359,16.90314,0,5.176548,0,322.2412,0,0.1074443,0.00382921,29.28744,0,0,-37.5,77.7409,10.575,0.0001907348,77.82507,10.51824,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:31.998Z,50,6.125,-1304.585,23.387,0,-1304.391,23.33333,0,13.11239,0,321.8446,0,0.5733839,0.04807357,57.90711,0.4636263,0,0,18.75,140.196,15.1,9.536742e-05,140.3174,15.12119,0,8.150682,0,323.5141,0,0.1247258,0.003979441,25.94361,0,0,162.5,93.3781,17.1,0,93.51391,16.90314,0,6.409375,0,321.938,0,0.1455677,0.005139484,28.98042,0,0,-68.74999,78.7933,10.55,0.0001907348,78.87688,10.51824,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:32.098Z,50,16.8125,-1302.344,23.39625,9.536742e-07,-1302.151,23.33333,0,11.62369,0,321.4119,0,0.5759918,0.04838305,58.84457,0.4636263,0,0,-25,141.647,14.9,0,141.769,15.12119,0,9.151889,0,323.6751,0,0.1412735,0.004428584,26.68587,0,0,-43.75,95.0013,16.85,0.0001907348,95.1366,16.90314,0,5.887132,0,322.2579,0,0.1407917,0.005079271,30.19262,0,0,62.49999,79.8029,10.725,0.0001907348,79.88663,10.51824,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:32.338Z,50,-17.9375,-1296.745,23.331,0,-1296.551,23.33333,0,15.10113,0,322.0032,0,0.6613511,0.05589651,55.95562,0.4636263,0,0,74.99999,145.2777,15.35,-9.536742e-05,145.3981,15.12119,0,4.085702,0,323.4914,0,0.09542394,0.002923423,27.85397,0,0,-37.5,99.0565,16.7,0,99.19336,16.90314,0,10.59603,0,321.9957,0,0.1887311,0.006819163,29.39082,0,0,6.25,82.3685,10.45,0.0001907348,82.45309,10.51824,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:32.44Z,50,6.5,-1294.318,23.3295,0,-1294.124,23.33333,0,16.68069,0,319.2355,0,0.7488425,0.06378966,56.91165,0.4636263,0,0,18.75,146.8504,15.225,-9.536742e-05,146.9707,15.12119,0,4.331048,0,323.2846,0,0.08804722,0.00278949,28.50451,0,0,-93.74999,100.8149,16.5,-9.536742e-05,100.9513,16.90314,0,10.66496,0,321.9268,0,0.16655,0.005774827,29.72226,0,0,0,83.421,10.525,0.0001907348,83.50491,10.51824,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:32.54Z,50,1.875,-1291.985,23.2915,0,-1291.791,23.33333,0,19.21517,0,319.2503,0,0.8274629,0.06993544,56.47874,0.4636263,0,0,-25,148.3613,15.05,0,148.4828,15.12119,0,6.438039,0,323.331,0,0.1334467,0.004301398,26.49206,0,0,-6.25,102.5064,16.95,0,102.6416,16.90314,0,7.061945,0,322.1409,0,0.1363868,0.004940058,28.36289,0,0,43.75,84.4729,10.55,0.0001907348,84.55673,10.51824,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:32.638Z,50,-11.9375,-1289.745,23.3205,9.536742e-07,-1289.551,23.33333,0,16.37381,0,322.19,0,0.7226948,0.06065431,53.65484,0.4636263,0,0,-31.25,149.8746,15.175,9.536742e-05,149.9949,15.12119,0,5.621739,0,323.4503,0,0.09637894,0.002958084,26.2567,0,0,-143.75,104.1973,16.875,-9.536742e-05,104.3319,16.90314,0,6.025127,0,322.2632,0,0.1188049,0.004191529,29.2813,0,0,68.74999,85.5244,10.6,0.0001907348,85.60856,10.51824,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:33.144Z,50,10.375,-1277.985,23.32575,-9.536742e-07,-1277.791,23.33333,0,19.05139,0,319.4169,0,0.7540856,0.06279054,55.05439,0.4636263,0,0,50,157.4351,15.3,0,157.5556,15.12119,0,3.880592,0,323.2408,0,0.1000586,0.003132193,26.08107,0,0,-118.75,112.6485,16.675,-9.536742e-05,112.7835,16.90314,0,7.889314,0,322.1164,0,0.1115041,0.003853176,29.1775,0,0,-43.75,90.7827,10.3,0,90.86768,10.51824,0,0,0,0,0,0,0,0,0,0
